id,name,date,director,actor,language
1018680,Bheeshma Parvam,2022.0,Amal Neerad,Mammootty,Malayalam
1018706,Churuli,2021.0,Lijo Jose Pellissery,Vinay Forrt,Malayalam
1018723,Karthik Calling Karthik,2010.0,Vijay Lalwani,Farhan Akhtar,Hindi
1018774,Ala Vaikunthapurramuloo,2020.0,Trivikram Srinivas,Allu Arjun,Telugu
1018781,Welcome,2007.0,Anees Bazmee,Akshay Kumar,Hindi
1018798,Baazigar,1993.0,Mustan Alibhai Burmawalla,Shah Rukh Khan,Hindi
1018814,Neerja,2016.0,Ram Madhvani,Sonam Kapoor Ahuja,Hindi
1018830,Tiger Zinda Hai,2017.0,Ali Abbas Zafar,Salman Khan,Hindi
1018875,Abraham Ozler,2024.0,Midhun Manuel Thomas,Jayaram,Malayalam
1018896,777 Charlie,2022.0,Kiranraj K.,Rakshit Shetty,Kannada
1018957,Magadheera,2009.0,S. S. Rajamouli,Ram Charan,Telugu
1019052,Kathal,2023.0,Yashowardhan Mishra,Sanya Malhotra,Hindi
1019077,Virumaandi,2004.0,Kamal Haasan,Kamal Haasan,Tamil
1019140,The Home and the World,1984.0,Satyajit Ray,Soumitra Chatterjee,"Bengali, Bangla"
1019149,Natchathiram Nagargiradhu,2022.0,Pa. Ranjith,Kalaiyarasan,Tamil
1019192,Haseen Dillruba,2021.0,Vinil Mathew,Taapsee Pannu,Hindi
1019287,Trance,2020.0,Anwar Rasheed,Fahadh Faasil,Malayalam
1019306,Rocketry: The Nambi Effect,2022.0,R. Madhavan,R. Madhavan,Tamil
1019335,Hindi Medium,2017.0,Saket Chaudhary,Irrfan Khan,Hindi
1019337,Adipurush,2023.0,Om Raut,Prabhas,Hindi
1019387,The Adversary,1970.0,Satyajit Ray,Dhritiman Chatterjee,"Bengali, Bangla"
1019470,Bhoothakaalam,2022.0,Rahul Sadasivan,Shane Nigam,Malayalam
1019514,Guzaarish,2010.0,Sanjay Leela Bhansali,Hrithik Roshan,Hindi
1019568,One Day Before the Rainy Season,1971.0,Mani Kaul,Rekha Sabnis,Hindi
1019594,The Man Who Feels No Pain,2018.0,Vasan Bala,Abhimanyu Dasani,Hindi
1019598,Maheshinte Prathikaaram,2016.0,Dileesh Pothan,Fahadh Faasil,Malayalam
1019615,Krrish 3,2013.0,Rakesh Roshan,Hrithik Roshan,Hindi
1019663,Sivaji: The Boss,2007.0,Shankar,Rajinikanth,Tamil
1019687,Mandela,2021.0,Madonne Ashwin,Yogi Babu,Tamil
1019689,Irugapatru,2023.0,Yuvaraj Dhayalan,Vikram Prabhu,Tamil
1019698,Ramayana: The Legend of Prince Rama,1992.0,Ram Mohan,Arun Govil,Hindi
1019718,#Home,2021.0,Rojin Thomas,Indrans,Malayalam
1019731,Bhediya,2022.0,Amar Kaushik,Varun Dhawan,Hindi
1019776,Ajab Prem Ki Ghazab Kahani,2009.0,Rajkumar Santoshi,Ranbir Kapoor,Hindi
1019813,Kai Po Che!,2013.0,Abhishek Kapoor,Sushant Singh Rajput,Hindi
1019870,Soodhu Kavvum,2013.0,Nalan Kumarasamy,Vijay Sethupathi,Tamil
1019913,Bodyguard,2011.0,Siddique,Salman Khan,Hindi
1019937,Blue Star,2024.0,S. Jayakumar,Ashok Selvan,Tamil
1020015,Agneepath,2012.0,Karan Malhotra,Hrithik Roshan,Hindi
1020036,Kaminey,2009.0,Vishal Bhardwaj,Shahid Kapoor,Hindi
1020106,Petta,2019.0,Karthik Subbaraj,Rajinikanth,Tamil
1020129,Dil Bechara,2020.0,Mukesh Chhabra,Sushant Singh Rajput,Hindi
1020131,Pebbles,2021.0,P. S. Vinothraj,Chella Pandi,Tamil
1020163,Uski Roti,1970.0,Mani Kaul,Garima,Hindi
1020187,Miss. Shetty Mr. Polishetty,2023.0,Mahesh Babu P.,Anushka Shetty,Telugu
1020229,Rangasthalam,2018.0,Sukumar,Ram Charan,Telugu
1020240,Lage Raho Munna Bhai,2006.0,Rajkumar Hirani,Sanjay Dutt,Hindi
1020242,Kalank,2019.0,Abhishek Varman,Alia Bhatt,Hindi
1020267,Satyaprem Ki Katha,2023.0,Sameer Vidwans,Kartik Aaryan,Hindi
1020298,Super 30,2019.0,Vikas Bahl,Hrithik Roshan,Hindi
1020334,Aligarh,2016.0,Hansal Mehta,Sukhesh Arora,Hindi
1020339,Anniyan,2005.0,Shankar,Vikram,Tamil
1020372,Go Goa Gone,2013.0,Krishna D.K.,Saif Ali Khan,Hindi
1020394,Kadhalum Kadanthu Pogum,2016.0,Nalan Kumarasamy,Vijay Sethupathi,Tamil
1020416,Bhavesh Joshi Superhero,2018.0,Vikramaditya Motwane,Harshvardhan Kapoor,Hindi
1020423,Khoobsurat,2014.0,Shashanka Ghosh,Sonam Kapoor Ahuja,Hindi
1020445,Don,2022.0,Cibi Chakaravarthi,Sivakarthikeyan,Tamil
1020453,Mrs. Chatterjee Vs Norway,2023.0,Ashima Chibber,Rani Mukerji,Hindi
1020538,Alaipayuthey,2000.0,Mani Ratnam,R. Madhavan,Tamil
1020568,Darr,1993.0,Yash Chopra,Shah Rukh Khan,Hindi
1020603,Joe,2023.0,Hariharan Ram S,Rio Raj,Tamil
1020605,Thondimuthalum Driksakshiyum,2017.0,Dileesh Pothan,Suraj Venjaramoodu,Malayalam
1020619,Zero,2018.0,Aanand L. Rai,Shah Rukh Khan,Hindi
1020638,Dhobi Ghat,2010.0,Kiran Rao,Aamir Khan,Hindi
1020659,Cocktail,2012.0,Homi Adajania,Saif Ali Khan,Hindi
1020664,Charlie,2015.0,Martin Prakkat,Parvathy Thiruvothu,Malayalam
1020674,Nayattu,2021.0,Martin Prakkat,Kunchacko Boban,Malayalam
1020683,(Tillu)²,2024.0,Mallik Ram,Sidhu Jonnalagadda,Telugu
1020692,Kurup,2021.0,Srinath Rajendran,Dulquer Salmaan,Malayalam
1020810,Special 26,2013.0,Neeraj Pandey,Akshay Kumar,Hindi
1020828,Raavanan,2010.0,Mani Ratnam,Vikram,Tamil
1020836,Rorschach,2022.0,Nissam Basheer,Mammootty,Malayalam
1020845,Shyam Singha Roy,2021.0,Rahul Sankrityan,Nani,Telugu
1020882,Om Dar-B-Dar,1988.0,Kamal Swaroop,Anita Kanwar,Hindi
1020914,King of Kotha,2023.0,Abhilash Joshiy,Dulquer Salmaan,Malayalam
1020926,Phir Hera Pheri,2006.0,Neeraj Vora,Akshay Kumar,Hindi
1020940,Kaala,2018.0,Pa. Ranjith,Rajinikanth,Tamil
1021032,Kaun?,1999.0,Ram Gopal Varma,Urmila Matondkar,Hindi
1021109,Doctor G,2022.0,Anubhuti Kashyap,Ayushmann Khurrana,Hindi
1021112,Game Over,2019.0,Ashwin Saravanan,Taapsee Pannu,Tamil
1021128,Murder Mubarak,2024.0,Homi Adajania,Pankaj Tripathi,Hindi
1021137,Dabangg,2010.0,Abhinav Kashyap,Salman Khan,Hindi
1021164,Bhoothnath,2008.0,Vivek Sharma,Amitabh Bachchan,Hindi
1021193,Vikram Vedha,2022.0,Gayathri,Saif Ali Khan,Hindi
1021275,Hum Tum,2004.0,Kunal Kohli,Rani Mukerji,Hindi
1021292,Pada,2022.0,Kamal K.M.,Kunchacko Boban,Malayalam
1021294,Billu,2009.0,Priyadarshan,Irrfan Khan,Hindi
1021369,Jagame Thandhiram,2021.0,Karthik Subbaraj,Dhanush,Tamil
1021409,Hichki,2018.0,Siddharth P. Malhotra,Rani Mukerji,Hindi
1021410,Nna Thaan Case Kodu,2022.0,Ratheesh Balakrishnan Poduval,Kunchacko Boban,Malayalam
1021474,Ram Ke Naam,1992.0,Anand Patwardhan,,Hindi
1021477,Ankhon Dekhi,2014.0,Rajat Kapoor,Sanjay Mishra,Hindi
1021516,Ek Villain,2014.0,Mohit Suri,Ritesh Deshmukh,Hindi
1021533,Love Aaj Kal,2009.0,Imtiaz Ali,Saif Ali Khan,Hindi
1021592,Detective Byomkesh Bakshy!,2015.0,Dibakar Banerjee,Sushant Singh Rajput,Hindi
1021616,C/o Kancharapalem,2018.0,Venkatesh Maha,Kancharapalem Raju,Telugu
1021619,Housefull,2010.0,Sajid Khan,Akshay Kumar,Hindi
1021649,Virupaksha,2023.0,Karthik Varma Dandu,Sai Dharam Tej,Telugu
1021665,Thuppakki,2012.0,A.R. Murugadoss,Vijay,Tamil
1021750,Saaho,2019.0,Sujeeth,Prabhas,Telugu
1021842,Bandit Queen,1994.0,Shekhar Kapur,Seema Biswas,Hindi
1021855,Arjun Reddy,2017.0,Sandeep Reddy Vanga,Vijay Deverakonda,Telugu
1021879,Sooryavanshi,2021.0,Rohit Shetty,Akshay Kumar,Hindi
1021884,Star,2024.0,Elan,Kavin Raj,Tamil
1021889,Jaane Bhi Do Yaaro,1983.0,Kundan Shah,Naseeruddin Shah,Hindi
1021926,Jagga Jasoos,2017.0,Anurag Basu,Ranbir Kapoor,Hindi
1021930,Rocky,2021.0,Arun Matheswaran,Vasanth Ravi,Tamil
1021946,3,2012.0,Aishwarya Rajinikanth,Dhanush,Tamil
1021968,Lust Stories 2,2023.0,Konkona Sen Sharma,Neena Gupta,Hindi
1021977,Peranbu,2018.0,Ram,Mammootty,Tamil
1021989,Mersal,2017.0,Atlee,Vijay,Tamil
1022099,Aadukalam,2011.0,Vetrimaaran,Dhanush,Tamil
1022143,Shubh Mangal Zyada Saavdhan,2020.0,Hitesh Kewalya,Ayushmann Khurrana,Hindi
1022149,The Kashmir Files,2022.0,Vivek Agnihotri,Mithun Chakraborty,Hindi
1022150,Rocket Singh: Salesman of the Year,2009.0,Shimit Amin,Ranbir Kapoor,Hindi
1022152,24,2016.0,Vikram Kumar,Suriya,Tamil
1022171,I,2015.0,Shankar,Vikram,Tamil
1022204,Hum Aapke Hain Koun..!,1994.0,Sooraj Barjatya,Salman Khan,Hindi
1022208,Kill,2023.0,Nikhil Nagesh Bhat,Lakshya Lalwani,Hindi
1022221,Velaiilla Pattadhari,2014.0,R. Velraj,Dhanush,Tamil
1022243,Lakshya,2004.0,Farhan Akhtar,Hrithik Roshan,Hindi
1022299,Mathilukal,1990.0,Adoor Gopalakrishnan,Mammootty,Malayalam
1022328,Dum Laga Ke Haisha,2015.0,Sharat Katariya,Ayushmann Khurrana,Hindi
1022329,Chor Nikal Ke Bhaga,2023.0,Ajay Singh,Yami Gautam,Hindi
1022336,Major,2022.0,Sashi Kiran Tikka,Adivi Sesh,Telugu
1022364,Naane Varuvean,2022.0,Selvaraghavan,Dhanush,Tamil
1022372,C U Soon,2020.0,Mahesh Narayanan,Roshan Mathew,Malayalam
1022383,Heeramandi: The Diamond Bazaar,2024.0,Sanjay Leela Bhansali,Manisha Koirala,Hindi
1022434,Guruvayoor Ambalanadayil,2024.0,Vipin Das,Prithviraj Sukumaran,Malayalam
1022452,Cobalt Blue,2022.0,Sachin Kundalkar,Prateik Babbar,Hindi
1022484,Badrinath Ki Dulhania,2017.0,Shashank Khaitan,Varun Dhawan,Hindi
1022507,Maanagaram,2017.0,Lokesh Kanagaraj,Sri,Tamil
1022533,Raat Akeli Hai,2020.0,Honey Trehan,Nawazuddin Siddiqui,Hindi
1022571,Vicky Donor,2012.0,Shoojit Sircar,Ayushmann Khurrana,Hindi
1022593,Humpty Sharma Ki Dulhania,2014.0,Shashank Khaitan,Varun Dhawan,Hindi
1022611,Mayaanadhi,2017.0,Aashiq Abu,Tovino Thomas,Malayalam
1022620,Kandukondain Kandukondain,2000.0,Rajiv Menon,Tabu,Tamil
1022683,Pihu,2017.0,Vinod Kapri,Pihu Myra Vishwakarma,Hindi
1022694,Ittefaq,2017.0,Abhay Chopra,Akshaye Khanna,Hindi
1022767,Saani Kaayidham,2022.0,Arun Matheswaran,Keerthy Suresh,Tamil
1022838,Hum Dil De Chuke Sanam,1999.0,Sanjay Leela Bhansali,Aishwarya Rai Bachchan,Hindi
1022848,Yavarum Nalam,2009.0,Vikram Kumar,R. Madhavan,Tamil
1022856,JugJugg Jeeyo,2022.0,Raj Mehta,Anil Kapoor,Hindi
1022898,Aśoka,2001.0,Santosh Sivan,Shah Rukh Khan,Hindi
1022964,Sam Bahadur,2023.0,Meghna Gulzar,Vicky Kaushal,Hindi
1022979,Solo,2017.0,Bejoy Nambiar,Dulquer Salmaan,Malayalam
1022984,Kabhi Haan Kabhi Naa,1994.0,Kundan Shah,Shah Rukh Khan,Hindi
1022989,Kushi,2023.0,Shiva Nirvana,Vijay Deverakonda,Telugu
1023032,Maja Ma,2022.0,Anand Tiwari,Madhuri Dixit,Hindi
1023134,Ghost Stories,2020.0,Zoya Akhtar,Janhvi Kapoor,Hindi
1023193,Manto,2018.0,Nandita Das,Nawazuddin Siddiqui,Hindi
1023208,Lipstick Under My Burkha,2017.0,Alankrita Shrivastava,Aahana Kumra,Hindi
1023244,Roja,1992.0,Mani Ratnam,Arvind Swamy,Tamil
1023246,Mahanati,2018.0,Nag Ashwin,Keerthy Suresh,Telugu
1023256,Chandigarh Kare Aashiqui,2021.0,Abhishek Kapoor,Ayushmann Khurrana,Hindi
1023261,Maidaan,2024.0,Amit Sharma,Ajay Devgan,Hindi
1023316,Guide,1965.0,Vijay Anand,Dev Anand,Hindi
1023337,Lucifer,2019.0,Prithviraj Sukumaran,Mohanlal,Malayalam
1023369,Labour of Love,2014.0,Aditya Vikram Sengupta,Ritwick Chakraborty,"Bengali, Bangla"
1023370,Vinnaithaandi Varuvaayaa,2010.0,Gautham Vasudev Menon,Silambarasan,Tamil
1023371,Good Newwz,2019.0,Raj Mehta,Akshay Kumar,Hindi
1023391,The Family Star,2024.0,Parasuram Petla,Vijay Deverakonda,Telugu
1023445,Race,2008.0,Mustan Alibhai Burmawalla,Saif Ali Khan,Hindi
1023477,HIT: The 2nd Case,2022.0,Sailesh Kolanu,Adivi Sesh,Telugu
1023508,Interview,1971.0,Mrinal Sen,Karuna Banerjee,"Bengali, Bangla"
1023524,Theri,2016.0,Atlee,Vijay,Tamil
1023525,Life in a Metro,2007.0,Anurag Basu,Shilpa Shetty Kundra,Hindi
1023544,Guns & Gulaabs,2023.0,Raj Nidimoru,Dulquer Salmaan,Hindi
1023555,Kattradhu Thamizh,2007.0,Ram,Anjali,Tamil
1023560,Khufiya,2023.0,Vishal Bhardwaj,Tabu,Hindi
1023567,Panchatanthiram,2002.0,K. S. Ravikumar,Kamal Haasan,Tamil
1023569,Manmarziyaan,2018.0,Anurag Kashyap,Taapsee Pannu,Hindi
1023583,Annayum Rasoolum,2013.0,Rajeev Ravi,Fahadh Faasil,Malayalam
1023592,MAD,2023.0,Kalyan Shankar,Sangeeth Shobhan,Telugu
1023676,Moothon,2019.0,Geethu Mohandas,Nivin Pauly,Malayalam
1023703,Goopy Gyne Bagha Byne,1969.0,Satyajit Ray,Tapan Chatterjee,"Bengali, Bangla"
1023722,Sardar,2022.0,P. S. Mithran,Karthi,Tamil
1023732,Ela Veezha Poonchira,2022.0,Shahi Kabir,Soubin Shahir,Malayalam
1023735,Airlift,2016.0,Raja Menon,Akshay Kumar,Hindi
1023750,Keedaa Cola,2023.0,Tharun Bhascker,Chaitanya Rao,Telugu
1023782,The Railway Men - The Untold Story of Bhopal 1984,2023.0,Shiv Rawail,Kay Kay Menon,Hindi
1023796,Agent Sai Srinivasa Athreya,2019.0,Swaroop RSJ,Naveen Polishetty,Telugu
1023807,Tees Maar Khan,2010.0,Farah Khan,Akshay Kumar,Hindi
1023864,Bro Daddy,2022.0,Prithviraj Sukumaran,Mohanlal,Malayalam
1023868,Aayirathil Oruvan,2010.0,Selvaraghavan,Karthi,Tamil
1023876,Report to Mother,1986.0,John Abraham,Joy Mathew,Malayalam
1023882,Parched,2015.0,Leena Yadav,Radhika Apte,Hindi
1023949,Rangeela,1995.0,Ram Gopal Varma,Aamir Khan,Hindi
1023989,Saba Nayagan,2023.0,C.S. Karthikeyan,Ashok Selvan,Tamil
1024011,Malayankunju,2022.0,Sajimon Prabhakar,Fahadh Faasil,Malayalam
1024013,Baby,2015.0,Neeraj Pandey,Akshay Kumar,Hindi
1024024,Bigil,2019.0,Atlee,Vijay,Tamil
1024094,Mirch Masala,1987.0,Ketan Mehta,Smita Patil,Hindi
1024095,Amar Akbar Anthony,1977.0,Manmohan Desai,Vinod Khanna,Hindi
1024108,Paan Singh Tomar,2012.0,Tigmanshu Dhulia,Irrfan Khan,Hindi
1024126,Earth,1998.0,Deepa Mehta,Aamir Khan,Hindi
1024157,Gulaal,2009.0,Anurag Kashyap,Raj Singh Chaudhary,Hindi
1024242,Qarib Qarib Singlle,2017.0,Tanuja Chandra,Irrfan Khan,Hindi
1024293,Kaathuvaakula Rendu Kaadhal,2022.0,Vignesh Shivan,Vijay Sethupathi,Tamil
1024416,Delhi-6,2009.0,Rakeysh Omprakash Mehra,Abhishek Bachchan,Hindi
1024458,Laila Majnu,2018.0,Sajid Ali,Triptii Dimri,Hindi
1024476,Ankur,1974.0,Shyam Benegal,Shabana Azmi,Hindi
1024477,Golmaal - Fun Unlimited,2006.0,Rohit Shetty,Ajay Devgan,Hindi
1024487,Kaththi,2014.0,A.R. Murugadoss,Vijay,Tamil
1024519,Paheli,2005.0,Amol Palekar,Shah Rukh Khan,Hindi
1024536,Mujhse Dosti Karoge!,2002.0,Kunal Kohli,Hrithik Roshan,Hindi
1024550,Kannum Kannum Kollaiyadithaal,2020.0,Desingh Periyasamy,Dulquer Salmaan,Tamil
1024562,Mangalavaaram,2023.0,Ajay Bhupathi,Payal Rajput,Telugu
1024584,Anjaam Pathiraa,2020.0,Midhun Manuel Thomas,Kunchacko Boban,Malayalam
1024587,Shahid,2012.0,Hansal Mehta,Rajkummar Rao,Hindi
1024680,Scam 1992: The Harshad Mehta Story,2020.0,Hansal Mehta,Pratik Gandhi,Hindi
1024686,Toilet: A Love Story,2017.0,Shree Narayan Singh,Akshay Kumar,Hindi
1024723,Sirf Ek Bandaa Kaafi Hai,2023.0,Apoorv Singh Karki,Manoj Bajpayee,Hindi
1024758,Mayabazar,1957.0,Kadri Venkata Reddy,N.T. Rama Rao,Telugu
1024763,Valimai,2022.0,H. Vinoth,Ajith Kumar,Tamil
1024893,Bachna Ae Haseeno,2008.0,Siddharth Anand,Ranbir Kapoor,Hindi
1024896,Modern Love Chennai,2023.0,Raju Murugan,,Tamil
1024907,Rock On!!,2008.0,Abhishek Kapoor,Farhan Akhtar,Hindi
1024911,Kammatti Paadam,2016.0,Rajeev Ravi,Dulquer Salmaan,Malayalam
1024931,Gunjan Saxena: The Kargil Girl,2020.0,Sharan Sharma,Pankaj Tripathi,Hindi
1024972,I Hate Luv Storys,2010.0,Punit Malhotra,Imran Khan,Hindi
1024994,Theeran Adhigaaram Ondru,2017.0,H. Vinoth,Karthi,Tamil
1024995,Chekka Chivantha Vaanam,2018.0,Mani Ratnam,Arvind Swamy,Tamil
1025020,An Enemy of the People,1989.0,Satyajit Ray,Soumitra Chatterjee,"Bengali, Bangla"
1025022,Kabali,2016.0,Pa. Ranjith,Rajinikanth,Tamil
1025024,Ee Nagaraniki Emaindi?,2018.0,Tharun Bhascker,Vishwak Sen,Telugu
1025037,Johnny Gaddaar,2007.0,Sriram Raghavan,Neil Nitin Mukesh,Hindi
1025044,Raincoat,2004.0,Rituparno Ghosh,Aishwarya Rai Bachchan,Hindi
1025059,Gold,2022.0,Alphonse Puthren,Prithviraj Sukumaran,Malayalam
1025186,Gulmohar,2023.0,Rahul V. Chittella,Sharmila Tagore,Hindi
1025192,Mankatha,2011.0,Venkat Prabhu,Ajith Kumar,Tamil
1025219,Vettaiyaadu Vilaiyaadu,2006.0,Gautham Vasudev Menon,Kamal Haasan,Tamil
1025249,The Holy Man,1965.0,Satyajit Ray,Charuprakash Ghosh,"Bengali, Bangla"
1025283,Rowdy Rathore,2012.0,Prabhu Deva,Akshay Kumar,Hindi
1025317,Virus,2019.0,Aashiq Abu,Kunchacko Boban,Malayalam
1025334,Hostel Hudugaru Bekagiddare,2023.0,Nithin Krishnamurthy,Prajwal B. P.,Kannada
1025375,Bawaal,2023.0,Nitesh Tiwari,Varun Dhawan,Hindi
1025435,Pagglait,2021.0,Umesh Bist,Sanya Malhotra,Hindi
1025474,Iraivi,2016.0,Karthik Subbaraj,S. J. Suryah,Tamil
1025511,Radhe Shyam,2022.0,Radha Krishna Kumar,Prabhas,Telugu
1025546,Jathi Ratnalu,2021.0,Anudeep,Naveen Polishetty,Telugu
1025596,Pathu Thala,2023.0,Obeli N Krishna,Gautham Karthik,Tamil
1025622,Ladies vs Ricky Bahl,2011.0,Maneesh Sharma,Ranveer Singh,Hindi
1025629,Sudani from Nigeria,2018.0,Zakariya Mohammed,Soubin Shahir,Malayalam
1025668,Chup Chup Ke,2006.0,Priyadarshan,Shahid Kapoor,Hindi
1025676,Bombay Talkies,2013.0,Anurag Kashyap,Rani Mukerji,Hindi
1025683,Kaaka Muttai,2014.0,M. Manikandan,J Vignesh,Tamil
1025700,Sonchiriya,2019.0,Abhishek Chaubey,Sushant Singh Rajput,Hindi
1025763,NH10,2015.0,Navdeep Singh,Anushka Sharma,Hindi
1025825,Simmba,2018.0,Rohit Shetty,Ranveer Singh,Hindi
1025874,Ajeeb Daastaans,2021.0,Shashank Khaitan,Konkona Sen Sharma,Hindi
1025883,Angrezi Medium,2020.0,Homi Adajania,Irrfan Khan,Hindi
1025886,Ohm Shanthi Oshaana,2014.0,Jude Anthany Joseph,Nazriya Nazim Fahadh,Malayalam
1025887,Vishwaroopam,2013.0,Kamal Haasan,Kamal Haasan,Tamil
1025917,Athadu,2005.0,Trivikram Srinivas,Mahesh Babu,Telugu
1025945,Dhuruvangal Pathinaaru,2016.0,Karthick Naren,Rahman,Tamil
1025976,Chalte Chalte,2003.0,Aziz Mirza,Shah Rukh Khan,Hindi
1026012,The Middleman,1975.0,Satyajit Ray,Pradip Mukherjee,"Bengali, Bangla"
1026020,Indian,1996.0,Shankar,Kamal Haasan,Tamil
1026048,Dhamaal,2007.0,Indra Kumar,Ritesh Deshmukh,Hindi
1026050,Oye Lucky! Lucky Oye!,2008.0,Dibakar Banerjee,Abhay Deol,Hindi
1026098,Kick,2014.0,Sajid Nadiadwala,Salman Khan,Hindi
1026099,Aalavandhan,2001.0,Suresh Krishna,Kamal Haasan,Tamil
1026104,Njan Prakashan,2018.0,Sathyan Anthikad,Fahadh Faasil,Malayalam
1026155,Nitham Oru Vaanam,2022.0,Ra. Karthik,Ashok Selvan,Tamil
1026179,Nanban,2012.0,Shankar,Vijay,Tamil
1026188,Khosla Ka Ghosla!,2006.0,Dibakar Banerjee,Anupam Kher,Hindi
1026200,Luka Chuppi,2019.0,Laxman Utekar,Kartik Aaryan,Hindi
1026212,HIT: The First Case,2020.0,Sailesh Kolanu,Vishwak Sen,Telugu
1026221,7 Khoon Maaf,2011.0,Vishal Bhardwaj,Priyanka Chopra Jonas,Hindi
1026225,Waltair Veerayya,2023.0,Bobby Kolli,Chiranjeevi,Telugu
1026248,Madras,2014.0,Pa. Ranjith,Karthi,Tamil
1026295,Chandramukhi,2005.0,P. Vasu,Jyothika,Tamil
1026303,Bunty Aur Babli,2005.0,Shaad Ali,Abhishek Bachchan,Hindi
1026330,Two Acres of Land,1953.0,Bimal Roy,Balraj Sahni,Hindi
1026342,Housefull 2,2012.0,Sajid Khan,Akshay Kumar,Hindi
1026361,Kadaseela Biriyani,2021.0,Nishanth Kalidindi,Vijay Ram,Tamil
1026387,Sonu Ke Titu Ki Sweety,2018.0,Luv Ranjan,Kartik Aaryan,Hindi
1026415,Article 370,2024.0,Aditya Suhas Jambhale,Yami Gautam,Hindi
1026472,Gatta Kusthi,2022.0,Chella Ayyavu,Aishwarya Lekshmi,Tamil
1026482,Kaho Naa... Pyaar Hai,2000.0,Rakesh Roshan,Hrithik Roshan,Hindi
1026484,Eeb Allay Ooo!,2019.0,Prateek Vats,Shardul Bhardwaj,Hindi
1026502,Purusha Pretham,2023.0,Krishand,Darshana Rajendran,Malayalam
1026513,Ayothi,2023.0,R. Manthira Moorthy,M. Sasikumar,Tamil
1026518,Race 2,2013.0,Abbas Alibhai Burmawalla,Saif Ali Khan,Hindi
1026655,Sanam Teri Kasam,2016.0,Radhika Rao,Harshvardhan Rane,Hindi
1026695,Thankam,2023.0,Saheed Arafath,Biju Menon,Malayalam
1026745,Jan-e-Man,2021.0,Chidambaram,Basil Joseph,Malayalam
1026748,Super Sharanya,2022.0,Girish A D,Anaswara Rajan,Malayalam
1026752,Mere Brother Ki Dulhan,2011.0,Ali Abbas Zafar,Ali Zafar,Hindi
1026758,Peepli Live,2010.0,Anusha Rizvi,Omkar Das Manikpuri,Hindi
1026775,Bombay Rose,2019.0,Gitanjali Rao,Amit Deondi,Hindi
1026785,Don,1978.0,Chandra Barot,Amitabh Bachchan,Hindi
1026799,Baadshah,1999.0,Mustan Alibhai Burmawalla,Shah Rukh Khan,Hindi
1026812,Meri Pyaari Bindu,2017.0,Akshay Roy,Ayushmann Khurrana,Hindi
1026880,Bhakshak,2024.0,Pulkit,Bhumi Pednekar,Hindi
1026895,Blackmail,2018.0,Abhinay Deo,Irrfan Khan,Hindi
1026904,Gulabo Sitabo,2020.0,Shoojit Sircar,Amitabh Bachchan,Hindi
1026912,Bala,2019.0,Amar Kaushik,Ayushmann Khurrana,Hindi
1026941,Distant Thunder,1973.0,Satyajit Ray,Soumitra Chatterjee,"Bengali, Bangla"
1026990,Mayakkam Enna,2011.0,Selvaraghavan,Dhanush,Tamil
1027006,Paava Kadhaigal,2020.0,Sudha Kongara Prasad,,Tamil
1027007,Aruvi,2016.0,Arun Prabu Purushothaman,Aditi Balan,Tamil
1027017,Vidheyan,1994.0,Adoor Gopalakrishnan,M R Gopakumar,Malayalam
1027056,Oh My Kadavule,2020.0,Ashwath Marimuthu,Ashok Selvan,Tamil
1027086,Gaami,2024.0,Vidyadhar Kagita,Vishwak Sen,Telugu
1027150,Cobra,2022.0,R. Ajay Gnanamuthu,Vikram,Tamil
1027265,Love per Square Foot,2018.0,Anand Tiwari,Vicky Kaushal,Hindi
1027331,Disco Dancer,1982.0,Babbar Subhash,Mithun Chakraborty,Hindi
1027356,Kesari,2019.0,Anurag Singh,Akshay Kumar,Hindi
1027391,Dream Girl,2019.0,Raaj Shaandilyaa,Ayushmann Khurrana,Hindi
1027415,Varathan,2018.0,Amal Neerad,Fahadh Faasil,Malayalam
1027425,Invisible Demons,2021.0,Rahul Jain,,Hindi
1027452,Mr. India,1987.0,Shekhar Kapur,Anil Kapoor,Hindi
1027461,Kaabil,2017.0,Sanjay Gupta,Hrithik Roshan,Hindi
1027511,Mukkabaaz,2017.0,Anurag Kashyap,Vineet Kumar Singh,Hindi
1027538,Nasir,2020.0,Arun Karthick,Valavane Koumarane,Tamil
1027573,Kala,2021.0,Rohith VS,Sumesh Moor,Malayalam
1027589,Raajneeti,2010.0,Prakash Jha,Ajay Devgan,Hindi
1027681,Tanu Weds Manu,2011.0,Aanand L. Rai,R. Madhavan,Hindi
1027714,"LSD: Love, Sex aur Dhokha",2010.0,Dibakar Banerjee,Anshuman Jha,Hindi
1027858,Mouna Raagam,1986.0,Mani Ratnam,Revathi,Tamil
1027866,Ayan,2009.0,K. V. Anand,Suriya,Tamil
1027904,Aayitha Ezhuthu,2004.0,Mani Ratnam,R. Madhavan,Tamil
1028000,Singh Is Kinng,2008.0,Anees Bazmee,Akshay Kumar,Hindi
1028028,Prem Ratan Dhan Payo,2015.0,Sooraj Barjatya,Salman Khan,Hindi
1028077,The Kerala Story,2023.0,Sudipto Sen,Adah Sharma,Hindi
1028086,Mary Kom,2014.0,Omung Kumar,Priyanka Chopra Jonas,Hindi
1028138,Mudhal Nee Mudivum Nee,2022.0,Darbuka Siva,Kishen Das,Tamil
1028163,Subramaniapuram,2008.0,M. Sasikumar,Jai Sampath,Tamil
